# file	test	verdict	target_placement	note
# verdict: keep | move-inline | move-to-tests | regroup | delete
# `delete` rows must name their survivor in the note (CLN-04).
crates/piperine-solver/src/analyses/pz.rs	finite_generalized_eigenvalues_pairs_conjugates	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	finite_generalized_eigenvalues_snaps_real_roots	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	freq_nonlinear_ac_stamp_fails_loud_pz06	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	lag_network_has_the_known_pole_and_zero	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	rc_low_pass_has_no_transmission_zero	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	rc_low_pass_has_one_real_pole_at_minus_one_over_rc	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	resistor_only_circuit_fails_loud_pz05	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	series_rlc_has_complex_conjugate_pole_pair	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	coincident_port_nodes_fail_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	degenerate_ground_port_fails_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	duplicate_port_num_fails_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	non_positive_z0_fails_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	reciprocal_network_has_s12_eq_s21_and_passive_sii	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	series_r_attenuator_matches_analytic_s11_s21	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	shunt_c_lowpass_s21_rolls_off_with_frequency	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	unknown_port_node_fails_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/sp.rs	zero_ports_fails_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/tf.rs	no_eprintln_in_tf_solver_a13	keep	inline	hint:integration
crates/piperine-solver/src/analyses/transient.rs	drain_preserves_scheduling_order_for_last_write_wins	keep	inline	hint:integration
crates/piperine-solver/src/analyses/transient.rs	drain_takes_only_due_entries_and_keeps_the_rest_pending	keep	inline	hint:integration
crates/piperine-solver/src/analyses/transient.rs	next_breakpoint_is_the_earliest_pending_time_strictly_after_from	keep	inline	hint:integration
crates/piperine-solver/src/analyses/transient.rs	transient_step_lookup_by_net_returns_analog_and_digital_values	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	abi09_allocator_grows_matrix	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	abi09_missing_flag_returns_err	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac1_new_builder_is_empty	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac2_ground_is_idempotent	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac3_node_is_idempotent	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac4_digital_net_sequential_indices	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac6_build_runs_digital_init	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	ac7_build_without_ground_succeeds	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	edge_empty_build_succeeds	keep	inline	hint:integration
crates/piperine-solver/src/core/builder.rs	edge_gnd_name_routes_to_ground	keep	inline	hint:integration
crates/piperine-solver/src/core/introspect.rs	model_descriptor_default_is_empty_sentinel	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	named_catalogs_default_empty_for_simple_element	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	observable_catalog_defaults_empty_for_simple_element	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	parameters_are_discoverable_and_writable	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	probe_selection_default_empty_and_contains_check_works	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	queries_default_through_opvars	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	terminal_descriptor_new_sets_defaults	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	terminal_descriptor_with_custom_values	keep	inline	hint:unit
crates/piperine-solver/src/core/introspect.rs	terminal_kind_distinguishes_external_internal_auxiliary	keep	inline	hint:unit
crates/piperine-solver/src/core/net.rs	analog_net_carries_its_variable_for_lookup	keep	inline	hint:unit
crates/piperine-solver/src/core/net.rs	analog_node_and_branch_map_to_named_nets	keep	inline	hint:unit
crates/piperine-solver/src/core/net.rs	digital_and_pseudo_nets_have_no_analog_variable	keep	inline	hint:unit
crates/piperine-solver/src/core/net.rs	digital_net_maps_symmetrically	keep	inline	hint:unit
crates/piperine-solver/src/core/net.rs	ground_is_a_pseudo_net_with_no_index	keep	inline	hint:unit
crates/piperine-solver/src/core/port.rs	test_port_enum_variants	keep	inline	hint:unit
crates/piperine-solver/src/digital/events.rs	digital_state_carries_source_labels_or_anonymous_fallback	keep	inline	hint:unit
crates/piperine-solver/src/digital/events.rs	test_checkpoint_rollback	keep	inline	hint:unit
crates/piperine-solver/src/digital/events.rs	test_evaluate_until_stable_chain	keep	inline	hint:unit
crates/piperine-solver/src/digital/events.rs	test_event_ordering	keep	inline	hint:unit
crates/piperine-solver/src/digital/events.rs	test_logic_resolution	keep	inline	hint:unit
crates/piperine-solver/src/digital/interface.rs	external_model_emits_through_the_sink	keep	inline	hint:unit
crates/piperine-solver/src/math/faer.rs	reset_clears_stamps_without_reallocating	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	bdf2_first_step_falls_back_to_backward_euler	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	bdf2_non_uniform_uses_three_point_formula	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	bdf2_uniform_collapses_to_canonical_form	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	lte_default_element_returns_none	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	lte_element_override_returns_custom_dt	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	milne_lte_is_positive_for_curvature	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	milne_lte_is_zero_for_constant_charge	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	milne_lte_is_zero_for_linear_charge	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trapezoid_degenerate_inputs_integrate_to_zero	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trapezoid_non_uniform_grid	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trapezoid_uniform_grid	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_bdf2_phase_coeffs_hand_computed	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_bdf2_phase_coeffs_match_nonuniform_formula	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_gamma_is_two_minus_sqrt2	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_stage_coeffs_degrade_to_backward_euler_on_restart	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_stage_coeffs_pass_through_with_history	keep	inline	hint:unit
crates/piperine-solver/src/math/integration.rs	trbdf2_trapezoidal_phase_coeffs_match_formula	keep	inline	hint:unit
crates/piperine-solver/tests/abi_surface.rs	abi_compiles_an_element	keep	tests	hint:unit
crates/piperine-solver/tests/capabilities_contract.rs	every_surviving_capability_flag_is_documented	keep	tests	hint:integration
crates/piperine-solver/tests/capabilities_contract.rs	jacobian_capability_bits_compose_correctly	keep	tests	hint:integration
crates/piperine-solver/tests/capabilities_contract.rs	removed_write_only_flags_stay_gone	keep	tests	hint:integration
crates/piperine-solver/tests/checkpoint_restore.rs	_context_default_compiles_for_later_tests	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	checkpoint_then_restore_round_trips_state	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	dc_homotopy_fallthrough_drives_restore_between_strategies	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	default_checkpoint_state_is_none	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	default_limiting_report_is_none	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	default_restore_state_is_a_noop	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	supports_rollback_flag_is_declared_alongside_the_hooks	keep	tests	hint:unit
crates/piperine-solver/tests/checkpoint_restore.rs	transient_reject_drives_restore_accept_discards	keep	tests	hint:unit
crates/piperine-solver/tests/composed_element.rs	analog_only_double_solves_through_the_composed_surface	keep	tests	hint:unit
crates/piperine-solver/tests/composed_element.rs	defaulted_concerns_are_inert	keep	tests	hint:unit
crates/piperine-solver/tests/context_init.rs	context_default_does_not_init_globals	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	digital_event_enters_unified_queue_with_correct_semantics	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	digital_event_peek_next_time_matches_event_time	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	digital_event_round_trips_through_event_entry_digital_constructor	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	digital_events_drain_in_time_order	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	digital_scheduler_emission_surface_unchanged	keep	tests	hint:unit
crates/piperine-solver/tests/digital_events_unified.rs	drained_digital_events_return_on_rollback	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_a2d_falling_crossing	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_a2d_hysteresis_blocks_small_swing	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_a2d_no_duplicate_crossings	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_a2d_rising_crossing	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_a2d_rising_then_falling	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_cosim_d2a_event_at_correct_time	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_cosim_d2a_multiple_events	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_d2a_interrupted_ramp	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_d2a_no_restart_on_same_value	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_d2a_voltage_ramp	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_d2a_x_holds_voltage	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_dff_does_not_capture_on_falling_edge	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_dff_pipeline_three_stages	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_dff_rising_edge_capture	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_diamond_propagation	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_fan_out_topology	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_ring_oscillator_five_inv	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_rs_nor_latch_holds_state	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_rs_nor_latch_reset	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_rs_nor_latch_set	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_diamond	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_disconnected_subgraphs	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_empty	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_linear_chain	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_ring_has_back_edge	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_topology_single_device	keep	tests	hint:unit
crates/piperine-solver/tests/digital_topology.rs	test_zero_delay_chain_propagates_in_one_pass	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	breakpoint_adapter_sets_correct_semantics	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	drained_breakpoint_stays_out_on_rollback	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	drained_scheduled_set_returns_on_rollback	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	drained_step_hint_stays_out_on_rollback	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	scheduled_set_adapter_sets_correct_semantics	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	step_hint_adapter_sets_correct_semantics	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	step_hint_yields_to_exact_priority_at_equal_time	keep	tests	hint:unit
crates/piperine-solver/tests/event_adapters.rs	unified_queue_reads_earliest_across_all_sources	keep	tests	hint:unit
crates/piperine-solver/tests/event_rollback.rs	event_rollback_is_deterministic_across_runs	keep	tests	hint:unit
crates/piperine-solver/tests/event_rollback.rs	mixed_event_sources_survive_rejected_steps	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	ac_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	dc_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	noise_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	part_vii_section_19_has_nonempty_algorithm_flow_for_every_analysis	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	pss_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	sens_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	test_lifecycle_hooks_called	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	test_setup_error_propagates	keep	tests	hint:unit
crates/piperine-solver/tests/lifecycle.rs	tran_hook_ordering_matches_chart	keep	tests	hint:unit
crates/piperine-solver/tests/limiting_report.rs	active_limiter_vetoes_newton_convergence	keep	tests	hint:unclear
crates/piperine-solver/tests/limiting_report.rs	newton_applies_limited_value_to_the_guess	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	device_introspect_reaches_the_labeled_devices_introspect_surface	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	device_introspect_returns_none_for_an_unknown_label	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	idle_set_applies_to_the_next_analysis_run	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	out_of_bounds_set_fails_loud_and_leaves_value_unchanged	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	same_param_sets_at_one_time_apply_last_write_wins_with_one_breakpoint	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	scheduled_op_strength_set_resolves_consistently_at_the_breakpoint	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	scheduled_set_at_or_before_zero_applies_to_the_whole_run	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	scheduled_set_with_bad_addressing_fails_the_run_loud	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	set_through_held_dc_analysis_invalidates_bypass_cache	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	set_through_held_dc_analysis_keeps_loud_errors	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	unknown_label_fails_loud_with_the_path	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	unknown_param_fails_loud_and_lists_available_params	keep	tests	hint:unit
crates/piperine-solver/tests/live_params.rs	unknown_param_on_paramless_element_says_so	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_comparator_above_threshold	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_comparator_below_threshold	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_comparator_exact_threshold	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_comparator_hysteresis_less_crossing	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_comparator_no_repeat_fire	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_differential_input	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_drives_digital_chain	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_a2d_multiple_comparators_simultaneous	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_gated_isrc_disabled_no_stamps	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_gated_isrc_enabled_stamps	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_selective_current_sources	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_switch_closed_stamps_conductance	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_switch_open_no_stamps	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_switch_toggle_stamps	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_switch_x_state_stays_open	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_d2a_switch_z_state_stays_open	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_glitch_suppression_rapid_transitions	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_loop_comparator_closes_switch	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_loop_comparator_opens_switch	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_sah_captures_on_posedge	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_sah_holds_when_clock_low	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_sah_sequential_samples	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_schmitt_falling_fires_below_low	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_schmitt_hysteresis_suppresses_glitch	keep	tests	hint:unit
crates/piperine-solver/tests/mixed_signal.rs	test_schmitt_rising_fires_above_high	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_digital_scheduler_snapshot	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_diode_dc_point	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_divider_op_dc	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_mixed_signal_dc_settle	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_rc_transient	keep	tests	hint:unit
crates/piperine-solver/tests/parity_baseline.rs	parity_rlc_ac_resonant_peak	keep	tests	hint:unit
crates/piperine-solver/tests/prelude_surface.rs	prelude_voltage_divider	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	empty_selection_and_no_global_flag_records_nothing	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	probe_selection_records_only_requested_state_observable	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	probe_selection_records_only_requested_var_observable	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	record_device_state_true_records_full_banks	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	selective_recording_advances_per_accepted_step	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	ten_devices_one_observable_records_only_that_device	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	unknown_device_fails_loud_at_setup	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	unknown_observable_fails_loud_at_setup	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	valid_probe_selection_passes_setup	keep	tests	hint:unit
crates/piperine-solver/tests/probe_selection.rs	with_probe_selection_builder_stores_requests	keep	tests	hint:unit
crates/piperine-solver/tests/solver_entry.rs	test_solver_entry_point	keep	tests	hint:unit
crates/piperine-solver/tests/solver_entry.rs	test_solver_setup_error_propagation	keep	tests	hint:unit
crates/piperine-solver/tests/stepper_fold.rs	custom_stepper_receives_propose_calls_through_plan	keep	tests	hint:unit
crates/piperine-solver/tests/stepper_fold.rs	default_plan_stepper_is_routed_through_accessor	keep	tests	hint:unit
crates/piperine-solver/tests/stepper_fold.rs	parity_default_plan_completes_run_and_reaches_stop_time	keep	tests	hint:unit
crates/piperine-solver/tests/temperature.rs	default_set_temperature_is_noop	keep	tests	hint:integration
crates/piperine-solver/tests/temperature.rs	set_temperature_called_before_first_load	keep	tests	hint:integration
crates/piperine-solver/tests/temperature.rs	temperature_sweep_reseeds_every_element	keep	tests	hint:integration
tests/compile_once_sweep.rs	sweep_compiles_once_and_matches_the_staged_path	keep	tests	hint:integration
tests/dc_host_proof.rs	nested_and_source_sweeps_restamp_one_compilation	keep	tests	hint:integration
tests/disto.rs	cubic_stage_hd2_hd3_match_closed_form_through_the_host	keep	tests	hint:integration
tests/disto.rs	cubic_stage_two_tone_reports_im2_im3	keep	tests	hint:integration
tests/host_complex_waveform_margins.rs	bandwidth_3db_fails_loud_on_zero_reference	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	bandwidth_3db_matches_analytic_corner	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	gain_margin_fails_loud_when_phase_never_reaches_180	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	gain_margin_matches_analytic_value	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	phase_margin_matches_analytic_value	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	unity_gain_freq_fails_loud_when_never_crossed	keep	tests	hint:unit
tests/host_complex_waveform_margins.rs	unity_gain_freq_matches_analytic_crossing	keep	tests	hint:unit
tests/host_introspect.rs	introspection_works_on_opvarless_device	keep	tests	hint:integration
tests/host_introspect.rs	model_descriptor_echoes_module_name_when_no_at_model	keep	tests	hint:integration
tests/host_introspect.rs	observables_lists_named_var_catalog	keep	tests	hint:integration
tests/host_introspect.rs	param_descriptor_reflects_bounds_scope_invalidation	keep	tests	hint:integration
tests/host_introspect.rs	params_lists_the_full_parameter_catalog	keep	tests	hint:integration
tests/host_introspect.rs	terminals_carry_external_kind_for_declared_ports	keep	tests	hint:integration
tests/host_introspect.rs	unknown_instance_label_fails_loud	keep	tests	hint:integration
tests/host_introspect.rs	unknown_param_fails_loud	keep	tests	hint:integration
tests/host_limiting.rs	stats_limiting_accessible_on_nonlinear_circuit	keep	tests	hint:integration
tests/host_limiting.rs	stats_limiting_is_empty_for_linear_circuit	keep	tests	hint:integration
tests/host_noise.rs	by_source_returns_per_source_psd_waveforms	keep	tests	hint:integration
tests/host_noise.rs	contributions_lists_per_source_catalog	keep	tests	hint:integration
tests/host_noise.rs	sum_of_integrated_sq_matches_total_squared	keep	tests	hint:integration
tests/host_parity.rs	host_parity_analyses_match_on_both_hosts	keep	tests	hint:integration
tests/host_parity.rs	host_parity_probe_flags_a_synthetic_missing_analysis	keep	tests	hint:integration
tests/host_probe.rs	malformed_probe_path_fails_loud	keep	tests	hint:integration
tests/host_probe.rs	opvar_read_fails_loud_on_unknown_name	keep	tests	hint:integration
tests/host_probe.rs	opvar_read_fails_loud_when_not_recorded	keep	tests	hint:integration
tests/host_probe.rs	record_device_state_true_enables_opvar_read_without_explicit_probe	keep	tests	hint:integration
tests/host_probe.rs	recorded_opvar_over_time_matches_dc_opvar_at_a_held_point	keep	tests	hint:integration
tests/host_probe.rs	unknown_device_fails_loud_at_setup	keep	tests	hint:integration
tests/host_probe.rs	unknown_observable_fails_loud_at_setup	keep	tests	hint:integration
tests/host_result_types.rs	disto_result_is_the_typed_api_struct	keep	tests	hint:integration
tests/host_result_types.rs	pz_result_is_the_typed_api_struct	keep	tests	hint:integration
tests/host_result_types.rs	sparam_result_is_the_typed_api_struct_with_named_accessor	keep	tests	hint:integration
tests/host_waveform_measure.rs	delay_fails_loud_when_level_is_never_crossed	keep	tests	hint:integration
tests/host_waveform_measure.rs	delay_matches_v_over_two_crossing	keep	tests	hint:integration
tests/host_waveform_measure.rs	fall_time_rejects_a_rising_step	keep	tests	hint:integration
tests/host_waveform_measure.rs	flat_signal_fails_loud_on_every_step_measurement	keep	tests	hint:integration
tests/host_waveform_measure.rs	overshoot_is_zero_for_first_order_rc	keep	tests	hint:integration
tests/host_waveform_measure.rs	rise_time_matches_first_order_rc_analytic_value	keep	tests	hint:integration
tests/host_waveform_measure.rs	settling_time_matches_first_order_rc_analytic_value	keep	tests	hint:integration
tests/host_waveform_measure.rs	settling_time_rejects_negative_tolerance	keep	tests	hint:integration
tests/host_waveform_measure.rs	slew_rate_matches_v_over_rise_time	keep	tests	hint:integration
tests/host_waveform_transforms.rs	clip_saturates_out_of_band_values	keep	tests	hint:unit
tests/host_waveform_transforms.rs	derivative_fails_loud_on_a_single_sample	keep	tests	hint:unit
tests/host_waveform_transforms.rs	derivative_is_exact_on_a_linear_signal	keep	tests	hint:unit
tests/host_waveform_transforms.rs	fft_fails_loud_on_a_single_sample	keep	tests	hint:unit
tests/host_waveform_transforms.rs	fft_fails_loud_on_zero_span	keep	tests	hint:unit
tests/host_waveform_transforms.rs	fft_round_trips_a_known_tone	keep	tests	hint:unit
tests/host_waveform_transforms.rs	integral_is_exact_on_a_constant_signal	keep	tests	hint:unit
tests/host_waveform_transforms.rs	resample_interpolates_at_each_grid_point	keep	tests	hint:unit
tests/net_selector.rs	cross_takes_the_crossdirection_enum	keep	tests	hint:integration
tests/net_selector.rs	scale_enum_and_bool_both_convert_to_logarithmic	keep	tests	hint:integration
tests/net_selector.rs	v_accepts_bare_str	keep	tests	hint:integration
tests/net_selector.rs	v_accepts_str_tuple_for_differential_read	keep	tests	hint:integration
tests/net_selector.rs	v_still_accepts_bare_netref	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_absent_takes_the_skip_branch	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_bjt_ce	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_bjt_mirror	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_diode_iv_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_diode_series	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_disto_diode	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_divider	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_four_diode	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_jfet_bias	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_jfet_id_vds_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_mismatch_failure_is_actionable	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos2_fixed	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos2_id_vds_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos2_id_vgs_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos2_load	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos3_fixed	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos3_id_vds_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos3_id_vgs_sweep	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos3_load	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos_fixed	keep	tests	hint:integration
tests/ngspice_validation.rs	ngspice_nmos_id_vds_sweep	keep	tests	hint:integration
